time,lat,lon,altM
1490142775,-28.589126,153.555248,3435
1490142775,-28.589126,153.555248,3436
1490142775,-28.589126,153.555248,3436
1490142775,-28.589126,153.555248,3435
1490142775,-28.589126,153.555248,3436
1490142775,-28.589126,153.555248,3437
1490142776,-28.589126,153.555248,3438
1490142776,-28.589126,153.555248,3437
1490142776,-28.589126,153.555248,3438
1490142776,-28.589126,153.555248,3438
1490142776,-28.589126,153.555248,3438
1490142776,-28.589126,153.555248,3439
1490142776,-28.589126,153.555248,3438
1490142776,-28.589126,153.555248,3439
1490142776,-28.589126,153.555248,3440
1490142776,-28.589126,153.555248,3439
1490142777,-28.589126,153.555248,3442
1490142777,-28.589126,153.555248,3443
1490142777,-28.589126,153.555248,3442
1490142777,-28.589126,153.555248,3444
1490142777,-28.589126,153.555248,3442
1490142777,-28.589126,153.555248,3445
1490142777,-28.589126,153.555248,3444
1490142777,-28.589126,153.555248,3444
1490142777,-28.589126,153.555248,3445
1490142777,-28.589126,153.555248,3445
1490142778,-28.589126,153.555248,3445
1490142778,-28.589126,153.555248,3447
1490142778,-28.589126,153.555248,3447
1490142778,-28.589126,153.555248,3447
1490142778,-28.589126,153.555248,3448
1490142778,-28.589126,153.555248,3448
1490142778,-28.589126,153.555248,3450
1490142778,-28.589126,153.555248,3450
1490142778,-28.589126,153.555248,3451
1490142778,-28.589126,153.555248,3451
1490142779,-28.589126,153.555248,3451
1490142779,-28.589126,153.555248,3451
1490142779,-28.589126,153.555248,3450
1490142779,-28.589126,153.555248,3452
1490142779,-28.589126,153.555248,3452
1490142779,-28.589126,153.555248,3454
1490142779,-28.589126,153.555248,3454
1490142779,-28.589126,153.555248,3454
1490142779,-28.589126,153.555248,3455
1490142779,-28.589126,153.555248,3458
1490142779,-28.589126,153.555248,3455
1490142780,-28.589126,153.555248,3457
1490142780,-28.589126,153.555248,3457
1490142780,-28.589126,153.555248,3458
1490142780,-28.589126,153.555248,3457
1490142780,-28.589126,153.555248,3456
1490142780,-28.589126,153.555248,3459
1490142780,-28.589126,153.555248,3461
1490142780,-28.589126,153.555248,3458
1490142780,-28.589126,153.555248,3463
1490142780,-28.589126,153.555248,3461
1490142781,-28.589126,153.555248,3461
1490142781,-28.589126,153.555248,3461
1490142781,-28.589126,153.555248,3463
1490142781,-28.589126,153.555248,3463
1490142781,-28.589126,153.555248,3462
1490142781,-28.589126,153.555248,3463
1490142781,-28.589126,153.555248,3463
1490142781,-28.589126,153.555248,3464
1490142781,-28.589126,153.555248,3464
1490142781,-28.589126,153.555248,3465
1490142782,-28.589126,153.555248,3463
1490142782,-28.589126,153.555248,3466
1490142782,-28.589126,153.555248,3465
1490142782,-28.589126,153.555248,3465
1490142782,-28.589126,153.555248,3467
1490142782,-28.589126,153.555248,3467
1490142782,-28.589126,153.555248,3467
1490142782,-28.589126,153.555248,3467
1490142782,-28.589126,153.555248,3468
1490142782,-28.589126,153.555248,3470
1490142783,-28.589126,153.555248,3468
1490142783,-28.589126,153.555248,3470
1490142783,-28.589126,153.555248,3469
1490142783,-28.589126,153.555248,3470
1490142783,-28.589126,153.555248,3470
1490142783,-28.589126,153.555248,3470
1490142783,-28.589126,153.555248,3471
1490142783,-28.589126,153.555248,3471
1490142783,-28.589126,153.555248,3472
1490142783,-28.589126,153.555248,3473
1490142783,-28.589126,153.555248,3473
1490142784,-28.589126,153.555248,3473
1490142784,-28.589126,153.555248,3474
1490142784,-28.589126,153.555248,3475
1490142784,-28.589126,153.555248,3474
1490142784,-28.589126,153.555248,3475
1490142784,-28.589126,153.555248,3474
1490142784,-28.589126,153.555248,3474
1490142784,-28.589126,153.555248,3475
1490142784,-28.589126,153.555248,3477
1490142785,-28.589126,153.555248,3478
1490142785,-28.589126,153.555248,3477
1490142785,-28.589126,153.555248,3478
1490142785,-28.589126,153.555248,3476
1490142785,-28.589126,153.555248,3478
1490142785,-28.589126,153.555248,3479
1490142785,-28.589126,153.555248,3479
1490142785,-28.589126,153.555248,3479
1490142785,-28.589126,153.555248,3480
1490142785,-28.589126,153.555248,3481
1490142785,-28.589126,153.555248,3480
1490142786,-28.589126,153.555248,3482
1490142786,-28.589126,153.555248,3482
1490142786,-28.589126,153.555248,3483
1490142786,-28.589126,153.555248,3483
1490142786,-28.589126,153.555248,3484
1490142786,-28.589126,153.555248,3483
1490142786,-28.589126,153.555248,3484
1490142786,-28.589126,153.555248,3484
1490142786,-28.589126,153.555248,3483
1490142787,-28.589126,153.555248,3475
1490142787,-28.589126,153.555248,3483
1490142787,-28.589126,153.555248,3486
1490142787,-28.589126,153.555248,3489
1490142787,-28.589126,153.555248,3485
1490142787,-28.589126,153.555248,3488
1490142787,-28.589126,153.555248,3489
1490142787,-28.589126,153.555248,3489
1490142787,-28.589126,153.555248,3487
1490142787,-28.589126,153.555248,3486
1490142788,-28.589126,153.555248,3489
1490142788,-28.589126,153.555248,3488
1490142788,-28.589126,153.555248,3490
1490142788,-28.589126,153.555248,3490
1490142788,-28.589126,153.555248,3489
1490142788,-28.589126,153.555248,3491
1490142788,-28.589126,153.555248,3492
1490142788,-28.589126,153.555248,3493
1490142788,-28.589126,153.555248,3492
1490142788,-28.589126,153.555248,3492
1490142788,-28.589126,153.555248,3494
1490142789,-28.589126,153.555248,3493
1490142789,-28.589126,153.555248,3493
1490142789,-28.589126,153.555248,3496
1490142789,-28.589126,153.555248,3494
1490142789,-28.589126,153.555248,3496
1490142789,-28.589126,153.555248,3495
1490142789,-28.589126,153.555248,3499
1490142789,-28.589126,153.555248,3497
1490142789,-28.589126,153.555248,3497
1490142789,-28.589126,153.555248,3499
1490142790,-28.589126,153.555248,3499
1490142790,-28.589126,153.555248,3501
1490142790,-28.589126,153.555248,3500
1490142790,-28.589126,153.555248,3499
1490142790,-28.589126,153.555248,3501
1490142790,-28.589126,153.555248,3501
1490142790,-28.589126,153.555248,3500
1490142790,-28.589126,153.555248,3502
1490142790,-28.589126,153.555248,3501
1490142790,-28.589126,153.555248,3501
1490142791,-28.589126,153.555248,3502
1490142791,-28.589126,153.555248,3503
1490142791,-28.589126,153.555248,3504
1490142791,-28.589126,153.555248,3503
1490142791,-28.589126,153.555248,3506
1490142791,-28.589126,153.555248,3505
1490142791,-28.589126,153.555248,3505
1490142791,-28.589126,153.555248,3506
1490142791,-28.589126,153.555248,3507
1490142791,-28.589126,153.555248,3506
1490142792,-28.589126,153.555248,3508
1490142792,-28.589126,153.555248,3507
1490142792,-28.589126,153.555248,3508
1490142792,-28.589126,153.555248,3509
1490142792,-28.589126,153.555248,3509
1490142792,-28.589126,153.555248,3509
1490142792,-28.589126,153.555248,3511
1490142792,-28.589126,153.555248,3509
1490142792,-28.589126,153.555248,3511
1490142792,-28.589126,153.555248,3509
1490142793,-28.589126,153.555248,3511
1490142793,-28.589126,153.555248,3513
1490142793,-28.589126,153.555248,3512
1490142793,-28.589126,153.555248,3514
1490142793,-28.589126,153.555248,3511
1490142793,-28.589126,153.555248,3511
1490142793,-28.589126,153.555248,3515
1490142793,-28.589126,153.555248,3513
1490142793,-28.589126,153.555248,3514
1490142793,-28.589126,153.555248,3514
1490142794,-28.589126,153.555248,3517
1490142794,-28.589126,153.555248,3515
1490142794,-28.589126,153.555248,3516
1490142794,-28.589126,153.555248,3515
1490142794,-28.589126,153.555248,3516
1490142794,-28.589126,153.555248,3518
1490142794,-28.589126,153.555248,3517
1490142794,-28.589126,153.555248,3515
1490142794,-28.589126,153.555248,3516
1490142795,-28.589126,153.555248,3517
1490142795,-28.589126,153.555248,3518
1490142795,-28.589126,153.555248,3517
1490142795,-28.589126,153.555248,3518
1490142795,-28.589126,153.555248,3519
1490142795,-28.589126,153.555248,3519
1490142795,-28.589126,153.555248,3522
1490142795,-28.589126,153.555248,3519
1490142795,-28.589126,153.555248,3522
1490142795,-28.589126,153.555248,3521
1490142795,-28.589126,153.555248,3519
1490142796,-28.589126,153.555248,3520
1490142796,-28.589126,153.555248,3522
1490142796,-28.589126,153.555248,3522
1490142796,-28.589126,153.555248,3524
1490142796,-28.589126,153.555248,3524
1490142796,-28.589126,153.555248,3525
1490142796,-28.589126,153.555248,3524
1490142796,-28.589126,153.555248,3527
1490142796,-28.589126,153.555248,3526
1490142796,-28.589126,153.555248,3525
1490142797,-28.589126,153.555248,3525
1490142797,-28.589126,153.555248,3527
1490142797,-28.589126,153.555248,3528
1490142797,-28.589126,153.555248,3526
1490142797,-28.589126,153.555248,3526
1490142797,-28.589126,153.555248,3529
1490142797,-28.589126,153.555248,3528
1490142797,-28.589126,153.555248,3528
1490142797,-28.589126,153.555248,3530
1490142797,-28.589126,153.555248,3528
1490142798,-28.589126,153.555248,3528
1490142798,-28.589126,153.555248,3529
1490142798,-28.589126,153.555248,3530
1490142798,-28.589126,153.555248,3534
1490142798,-28.589126,153.555248,3531
1490142798,-28.589126,153.555248,3528
1490142798,-28.589126,153.555248,3529
1490142798,-28.589126,153.555248,3531
1490142798,-28.589126,153.555248,3532
1490142798,-28.589126,153.555248,3534
1490142799,-28.589126,153.555248,3535
1490142799,-28.589126,153.555248,3535
1490142799,-28.589126,153.555248,3536
1490142799,-28.589126,153.555248,3536
1490142799,-28.589126,153.555248,3535
1490142799,-28.589126,153.555248,3535
1490142799,-28.589126,153.555248,3535
1490142799,-28.589126,153.555248,3536
1490142799,-28.589126,153.555248,3539
1490142799,-28.589126,153.555248,3536
1490142800,-28.589126,153.555248,3536
1490142800,-28.589126,153.555248,3537
1490142800,-28.589126,153.555248,3540
1490142800,-28.589126,153.555248,3539
1490142800,-28.589126,153.555248,3538
1490142800,-28.589126,153.555248,3540
1490142800,-28.589126,153.555248,3540
1490142800,-28.589126,153.555248,3541
1490142800,-28.589126,153.555248,3540
1490142800,-28.589126,153.555248,3541
1490142801,-28.589126,153.555248,3543
1490142801,-28.589126,153.555248,3543
1490142801,-28.589126,153.555248,3544
1490142801,-28.589126,153.555248,3544
1490142801,-28.589126,153.555248,3542
1490142801,-28.589126,153.555248,3543
1490142801,-28.589126,153.555248,3544
1490142801,-28.589126,153.555248,3547
1490142801,-28.589126,153.555248,3546
1490142801,-28.589126,153.555248,3546
1490142802,-28.589126,153.555248,3544
1490142802,-28.589126,153.555248,3546
1490142802,-28.589126,153.555248,3549
1490142802,-28.589126,153.555248,3548
1490142802,-28.589126,153.555248,3549
1490142802,-28.589126,153.555248,3548
1490142802,-28.589126,153.555248,3550
1490142802,-28.589126,153.555248,3548
1490142802,-28.589126,153.555248,3549
1490142803,-28.589126,153.555248,3550
1490142803,-28.589126,153.555248,3551
1490142803,-28.589126,153.555248,3549
1490142803,-28.589126,153.555248,3553
1490142803,-28.589126,153.555248,3550
1490142803,-28.589126,153.555248,3551
1490142803,-28.589126,153.555248,3552
1490142803,-28.589126,153.555248,3554
1490142803,-28.589126,153.555248,3555
1490142803,-28.589126,153.555248,3552
1490142803,-28.589126,153.555248,3553
1490142803,-28.589126,153.555248,3554
1490142804,-28.589126,153.555248,3553
1490142804,-28.589126,153.555248,3556
1490142804,-28.589126,153.555248,3553
1490142804,-28.589126,153.555248,3554
1490142804,-28.589126,153.555248,3553
1490142804,-28.589126,153.555248,3556
1490142804,-28.589126,153.555248,3556
1490142804,-28.589126,153.555248,3557
1490142804,-28.589126,153.555248,3555
1490142804,-28.589126,153.555248,3559
