time,lat,lon,altM
1490142643,-28.662937,153.572996,2830
1490142645,-28.662425,153.571964,2833
1490142646,-28.662169,153.571445,2837
1490142647,-28.661913,153.570924,2840
1490142648,-28.661657,153.570403,2846
1490142649,-28.661404,153.569881,2851
1490142650,-28.661154,153.56936,2856
1490142651,-28.660906,153.568838,2862
1490142652,-28.660662,153.568318,2867
1490142653,-28.660422,153.567796,2873
1490142654,-28.660186,153.567276,2878
1490142655,-28.659952,153.566756,2884
1490142656,-28.659719,153.566237,2888
1490142657,-28.659488,153.565719,2893
1490142658,-28.659258,153.565202,2898
1490142659,-28.65903,153.564685,2903
1490142660,-28.658802,153.564168,2907
1490142661,-28.658571,153.563648,2911
1490142662,-28.658346,153.563128,2914
1490142663,-28.65812,153.562608,2919
1490142664,-28.657895,153.562086,2921
1490142665,-28.657668,153.561565,2925
1490142666,-28.657435,153.561041,2929
1490142667,-28.657202,153.560517,2932
1490142668,-28.65697,153.55999,2935
1490142669,-28.656735,153.559464,2939
1490142670,-28.656498,153.558937,2942
1490142671,-28.656261,153.558411,2946
1490142672,-28.65602,153.557884,2950
1490142673,-28.655778,153.557357,2953
1490142674,-28.655533,153.556829,2957
1490142675,-28.655289,153.556304,2961
1490142676,-28.655043,153.555779,2965
1490142677,-28.654798,153.555254,2969
1490142678,-28.654552,153.554726,2974
1490142679,-28.654306,153.554198,2978
1490142680,-28.654062,153.553671,2981
1490142681,-28.653818,153.553146,2987
1490142682,-28.653576,153.552613,2991
1490142683,-28.653335,153.552085,2995
1490142684,-28.653093,153.551558,3000
1490142685,-28.652851,153.551032,3005
1490142686,-28.652606,153.550507,3009
1490142687,-28.652365,153.549982,3014
1490142688,-28.652122,153.549462,3019
1490142689,-28.651878,153.548943,3024
1490142690,-28.651636,153.54842,3028
1490142691,-28.651392,153.547897,3033
1490142692,-28.651149,153.547376,3037
1490142693,-28.650906,153.546855,3043
1490142694,-28.650662,153.546334,3047
1490142695,-28.65042,153.545814,3051
1490142696,-28.650175,153.545294,3054
1490142697,-28.649925,153.544776,3058
1490142698,-28.649675,153.544258,3062
1490142699,-28.649423,153.543733,3067
1490142700,-28.649172,153.543209,3070
1490142701,-28.648923,153.542688,3076
1490142702,-28.648674,153.542166,3080
1490142703,-28.648425,153.541639,3086
1490142703,-28.648425,153.541639,3090
1490142705,-28.647938,153.540585,3095
1490142706,-28.647695,153.540061,3100
1490142707,-28.647454,153.539537,3106
1490142708,-28.64721,153.539017,3112
1490142709,-28.646967,153.538503,3118
1490142710,-28.646967,153.538503,3123
1490142711,-28.646967,153.538503,3128
1490142712,-28.646131,153.536896,3134
1490142713,-28.645932,153.536481,3139
1490142714,-28.645683,153.535984,3144
1490142715,-28.645415,153.53549,3150
1490142716,-28.645137,153.534997,3154
1490142717,-28.644842,153.534517,3158
1490142718,-28.644532,153.534056,3163
1490142719,-28.644208,153.533608,3167
1490142720,-28.643858,153.533177,3171
1490142721,-28.643489,153.532764,3174
1490142722,-28.643102,153.532367,3180
1490142723,-28.642701,153.531991,3183
1490142724,-28.642285,153.531632,3187
1490142725,-28.641856,153.531294,3191
1490142726,-28.641413,153.530969,3195
1490142727,-28.640959,153.530661,3200
1490142728,-28.640497,153.530373,3204
1490142729,-28.640025,153.530104,3209
1490142730,-28.639545,153.529858,3215
1490142731,-28.639057,153.529632,3220
1490142732,-28.638563,153.529429,3223
1490142733,-28.638061,153.529249,3228
1490142734,-28.637556,153.529106,3234
1490142735,-28.637041,153.528975,3237
1490142736,-28.636526,153.528871,3242
1490142737,-28.636004,153.528799,3245
1490142738,-28.63548,153.528751,3248
1490142739,-28.634957,153.528721,3252
1490142740,-28.634432,153.528716,3256
1490142741,-28.633907,153.528742,3259
1490142742,-28.633383,153.528791,3263
1490142743,-28.632861,153.52886,3266
1490142744,-28.632342,153.528953,3269
1490142745,-28.631826,153.529073,3274
1490142746,-28.631307,153.529202,3276
1490142747,-28.6308,153.529359,3279
1490142747,-28.6308,153.529359,3283
1490142749,-28.6308,153.529359,3288
1490142750,-28.6308,153.529359,3290
1490142751,-28.628831,153.53018,3293
1490142752,-28.628334,153.530427,3295
1490142753,-28.627851,153.530681,3298
1490142754,-28.627357,153.530938,3301
1490142755,-28.626869,153.5312,3301
1490142756,-28.62639,153.531471,3306
1490142757,-28.625914,153.531744,3308
1490142758,-28.625441,153.532023,3313
1490142759,-28.624973,153.532312,3317
1490142760,-28.624501,153.532594,3322
1490142761,-28.624028,153.53287,3328
1490142762,-28.623556,153.533144,3334
1490142763,-28.623082,153.533411,3340
1490142763,-28.623082,153.533411,3340
1490142763,-28.623082,153.533411,3341
1490142763,-28.623082,153.533411,3340
1490142763,-28.623082,153.533411,3345
1490142763,-28.623082,153.533411,3355
1490142763,-28.623082,153.533411,3377
1490142763,-28.623082,153.533411,3382
1490142763,-28.623082,153.533411,3385
1490142763,-28.623082,153.533411,3384
1490142763,-28.623082,153.533411,3383
1490142763,-28.623082,153.533411,3385
1490142763,-28.623082,153.533411,3384
1490142763,-28.623082,153.533411,3387
1490142763,-28.623082,153.533411,3385
1490142763,-28.623082,153.533411,3387
1490142765,-28.622138,153.533923,3387
1490142765,-28.622138,153.533923,3387
1490142765,-28.622138,153.533923,3387
1490142765,-28.622138,153.533923,3386
1490142765,-28.622138,153.533923,3387
1490142765,-28.622138,153.533923,3388
1490142765,-28.622138,153.533923,3390
1490142765,-28.622138,153.533923,3390
1490142765,-28.622138,153.533923,3390
1490142765,-28.622138,153.533923,3391
1490142766,-28.621664,153.534167,3391
1490142766,-28.621664,153.534167,3392
1490142766,-28.621664,153.534167,3392
1490142766,-28.621664,153.534167,3390
1490142766,-28.621664,153.534167,3393
1490142766,-28.621664,153.534167,3393
1490142766,-28.621664,153.534167,3395
1490142766,-28.621664,153.534167,3394
1490142766,-28.621664,153.534167,3396
1490142766,-28.621664,153.534167,3396
1490142767,-28.621191,153.534418,3396
1490142767,-28.621191,153.534418,3396
1490142767,-28.621191,153.534418,3398
1490142767,-28.621191,153.534418,3397
1490142767,-28.621191,153.534418,3399
1490142767,-28.621191,153.534418,3400
1490142767,-28.621191,153.534418,3399
1490142767,-28.621191,153.534418,3399
1490142767,-28.621191,153.534418,3399
1490142767,-28.621191,153.534418,3398
1490142768,-28.620718,153.53466,3400
1490142768,-28.620718,153.53466,3400
1490142768,-28.620718,153.53466,3397
1490142768,-28.620718,153.53466,3399
1490142768,-28.620718,153.53466,3399
1490142768,-28.620718,153.53466,3400
1490142768,-28.620718,153.53466,3400
1490142768,-28.620718,153.53466,3395
1490142768,-28.620718,153.53466,3395
1490142768,-28.620718,153.53466,3397
1490142769,-28.62024,153.534902,3396
1490142769,-28.62024,153.534902,3395
1490142769,-28.62024,153.534902,3397
1490142769,-28.62024,153.534902,3402
1490142769,-28.62024,153.534902,3407
1490142769,-28.62024,153.534902,3408
1490142769,-28.62024,153.534902,3409
1490142769,-28.62024,153.534902,3409
1490142769,-28.62024,153.534902,3409
1490142769,-28.62024,153.534902,3411
1490142770,-28.619761,153.535137,3410
1490142770,-28.619761,153.535137,3411
1490142770,-28.619761,153.535137,3414
1490142770,-28.619761,153.535137,3413
1490142770,-28.619761,153.535137,3413
1490142770,-28.619761,153.535137,3412
1490142770,-28.619761,153.535137,3413
1490142770,-28.619761,153.535137,3414
1490142770,-28.619761,153.535137,3412
1490142770,-28.619761,153.535137,3412
1490142771,-28.619281,153.53537,3413
1490142771,-28.619281,153.53537,3412
1490142771,-28.619281,153.53537,3415
1490142771,-28.619281,153.53537,3416
1490142771,-28.619281,153.53537,3415
1490142771,-28.619281,153.53537,3411
1490142771,-28.619281,153.53537,3412
1490142771,-28.619281,153.53537,3415
1490142771,-28.619281,153.53537,3415
1490142771,-28.619281,153.53537,3417
1490142772,-28.618796,153.5356,3418
1490142772,-28.618796,153.5356,3417
1490142772,-28.618796,153.5356,3419
1490142772,-28.618796,153.5356,3418
1490142772,-28.618796,153.5356,3419
1490142772,-28.618796,153.5356,3422
1490142772,-28.618796,153.5356,3420
1490142772,-28.618796,153.5356,3421
1490142772,-28.618796,153.5356,3418
1490142772,-28.618796,153.5356,3419
1490142773,-28.618314,153.535834,3420
1490142773,-28.618314,153.535834,3415
1490142773,-28.618314,153.535834,3418
1490142773,-28.618314,153.535834,3418
1490142773,-28.618314,153.535834,3419
1490142773,-28.618314,153.535834,3421
1490142773,-28.618314,153.535834,3420
1490142773,-28.618314,153.535834,3419
1490142773,-28.618314,153.535834,3422
1490142773,-28.618314,153.535834,3424
1490142774,-28.617827,153.536068,3424
1490142774,-28.617827,153.536068,3423
1490142774,-28.617827,153.536068,3421
1490142774,-28.617827,153.536068,3423
1490142774,-28.617827,153.536068,3422
1490142774,-28.617827,153.536068,3421
1490142774,-28.617827,153.536068,3423
1490142774,-28.617827,153.536068,3423
1490142774,-28.617827,153.536068,3423
1490142774,-28.617827,153.536068,3424
1490142775,-28.617344,153.536311,3426
1490142775,-28.617344,153.536311,3427
1490142775,-28.617344,153.536311,3428
1490142775,-28.617344,153.536311,3426
1490142775,-28.617344,153.536311,3428
1490142775,-28.617344,153.536311,3429
1490142775,-28.617344,153.536311,3429
1490142775,-28.617344,153.536311,3432
1490142775,-28.617344,153.536311,3429
1490142775,-28.617344,153.536311,3431
1490142776,-28.616861,153.536556,3428
1490142776,-28.616861,153.536556,3431
1490142776,-28.616861,153.536556,3431
1490142776,-28.616861,153.536556,3432
1490142776,-28.616861,153.536556,3433
1490142776,-28.616861,153.536556,3430
1490142776,-28.616861,153.536556,3430
